Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Total,Segmento,Customer Name,Customer Age,Gender,Churn
47498,814,3,10714,1,1,2,4,Clientes Dormidos / En Riesgo,David Moss,21,Male,0
47499,425,5,14274,1,2,2,5,Leales y Activos,Morgan Conner,40,Male,0
47500,426,3,5846,1,1,1,3,Clientes Dormidos / En Riesgo,Marie Anderson,54,Female,0
47501,455,2,7249,1,1,1,3,Clientes Dormidos / En Riesgo,Brandon Sullivan,28,Female,0
47502,331,4,9721,1,2,1,4,Clientes Dormidos / En Riesgo,Erin Peck,21,Male,0
47503,480,1,4158,1,1,1,3,Clientes Dormidos / En Riesgo,Stephanie Burke,46,Female,0
47504,63,6,22971,3,3,3,9,Campeones / VIP,Mr. Bradley Kennedy,63,Female,0
47505,522,2,6072,1,1,1,3,Clientes Dormidos / En Riesgo,Erica Garcia,57,Female,1
47506,296,7,20251,1,3,3,7,Leales y Activos,Erik Thomas,56,Female,0
47507,121,4,12728,2,2,2,6,Leales y Activos,Beth Guzman,33,Male,1
47508,44,9,28903,3,3,3,9,Campeones / VIP,Mr. James Frost Jr.,70,Male,1
47509,24,7,19957,3,3,3,9,Campeones / VIP,Hector Garcia MD,30,Male,0
47510,162,5,13347,2,2,2,6,Leales y Activos,Michael Boone,32,Male,0
47511,691,2,7240,1,1,1,3,Clientes Dormidos / En Riesgo,Jordan Weaver,39,Male,0
47512,430,3,6252,1,1,1,3,Clientes Dormidos / En Riesgo,Robert Ellis,49,Female,0
47513,27,5,13728,3,2,2,7,Leales y Activos,Maxwell Evans,46,Male,0
47514,937,1,2378,1,1,1,3,Clientes Dormidos / En Riesgo,Crystal Barrera,67,Male,0
47515,76,4,7348,3,2,1,6,Leales y Activos,Zachary Ramsey,24,Female,1
47516,527,4,6218,1,2,1,4,Clientes Dormidos / En Riesgo,Autumn Bryant,29,Male,1
47517,320,4,5967,1,2,1,4,Clientes Dormidos / En Riesgo,Timothy Reyes,43,Female,0
47518,565,4,12494,1,2,2,5,Leales y Activos,Debra Berger MD,38,Female,0
47519,339,7,15384,1,3,2,6,Leales y Activos,Pamela Crosby,66,Female,1
47520,261,6,16610,2,3,3,8,Campeones / VIP,Michelle Martinez,27,Male,0
47521,79,5,7948,3,2,1,6,Leales y Activos,Gregory Stevens,19,Female,0
47522,123,5,11878,2,2,2,6,Leales y Activos,Sean Pham,69,Female,0
47523,341,7,17808,1,3,3,7,Leales y Activos,Ruth Russell,27,Female,0
47524,166,4,11395,2,2,2,6,Leales y Activos,Paul Green,62,Female,0
47525,26,5,14972,3,2,2,7,Leales y Activos,Michael Burke,70,Male,1
47526,710,4,8331,1,2,1,4,Clientes Dormidos / En Riesgo,Misty Baker,50,Male,0
47527,273,8,15363,2,3,2,7,Leales y Activos,Stephanie Holden,27,Female,0
47528,116,5,18055,2,2,3,7,Leales y Activos,Priscilla Hampton,60,Female,0
47529,111,9,24505,2,3,3,8,Campeones / VIP,Kenneth Reeves Jr.,67,Female,0
47530,40,7,16014,3,3,2,8,Campeones / VIP,Steve Todd,32,Female,1
47531,219,7,23219,2,3,3,8,Campeones / VIP,Steven Cochran,42,Female,0
47532,56,6,8600,3,3,1,7,Leales y Activos,Dave Clark,30,Male,0
47533,92,3,12911,3,1,2,6,Leales y Activos,Amanda Brown,35,Male,1
47534,66,5,14842,3,2,2,7,Leales y Activos,Kristin Gilmore,49,Male,0
47535,72,8,23847,3,3,3,9,Campeones / VIP,Denise Villegas,45,Female,0
47536,147,6,18150,2,3,3,8,Campeones / VIP,Devin Wallace,54,Female,1
47537,100,3,3499,3,1,1,5,Leales y Activos,Christina Burgess,35,Female,0
47538,133,4,7190,2,2,1,5,Leales y Activos,Eric Moss,48,Male,1
47539,167,5,17553,2,2,3,7,Leales y Activos,Michelle West,24,Male,1
47540,146,6,15416,2,3,2,7,Leales y Activos,Joseph Vasquez,54,Male,0
47541,93,7,13648,3,3,2,8,Campeones / VIP,Adam Herring,63,Male,0
47542,157,5,18672,2,2,3,7,Leales y Activos,Luis Yates,34,Female,0
47543,89,7,19222,3,3,3,9,Campeones / VIP,Tracy Garrett,30,Male,0
47544,389,3,4173,1,1,1,3,Clientes Dormidos / En Riesgo,Troy Weiss,26,Male,0
47545,107,4,11173,3,2,2,7,Leales y Activos,Jacob Black,63,Female,0
47546,22,5,11835,3,2,2,7,Leales y Activos,Peter Juarez,33,Male,0
47547,167,4,15972,2,2,2,6,Leales y Activos,Caroline Larsen,30,Female,0
47548,478,10,28534,1,3,3,7,Leales y Activos,Brenda Simon,51,Female,0
47549,266,2,1133,2,1,1,4,Clientes Dormidos / En Riesgo,Thomas Andrews,55,Female,0
47550,877,6,14421,1,3,2,6,Leales y Activos,Karen Perez,34,Female,0
47551,337,3,9495,1,1,1,3,Clientes Dormidos / En Riesgo,Breanna Ibarra,39,Male,0
47552,101,4,8931,3,2,1,6,Leales y Activos,Kelly Little,21,Female,0
47553,244,3,12276,2,1,2,5,Leales y Activos,Rachel Barrett,23,Male,0
47554,54,5,13097,3,2,2,7,Leales y Activos,Kevin Scott,23,Female,1
47555,934,2,10210,1,1,2,4,Clientes Dormidos / En Riesgo,Jamie Sanchez,31,Female,1
47556,1009,2,8654,1,1,1,3,Clientes Dormidos / En Riesgo,Stefanie Hall,57,Male,0
47557,165,3,9781,2,1,1,4,Clientes Dormidos / En Riesgo,David Garrett,36,Male,0
47558,98,6,24572,3,3,3,9,Campeones / VIP,Ariel Brown,43,Male,0
47559,56,5,14971,3,2,2,7,Leales y Activos,Michaela Hodge,57,Male,0
47560,200,6,13625,2,3,2,7,Leales y Activos,Janet Parker,34,Male,0
47561,548,3,6936,1,1,1,3,Clientes Dormidos / En Riesgo,Steven Martin,69,Male,0
47562,120,5,12675,2,2,2,6,Leales y Activos,Kelly Chaney,62,Male,0
47563,494,3,9642,1,1,1,3,Clientes Dormidos / En Riesgo,Matthew Yu,32,Female,0
47564,347,4,11956,1,2,2,5,Leales y Activos,Wayne Boyd,28,Male,0
47565,14,9,21737,3,3,3,9,Campeones / VIP,Brian Friedman,34,Male,0
47566,116,4,11978,2,2,2,6,Leales y Activos,Bruce Bell,68,Male,0
47567,218,9,28729,2,3,3,8,Campeones / VIP,Luis Rogers,54,Male,0
47568,47,6,16045,3,3,2,8,Campeones / VIP,Amanda Powell,43,Male,0
47569,40,4,16410,3,2,3,8,Campeones / VIP,Dawn Weiss,49,Male,0
47570,178,4,13441,2,2,2,6,Leales y Activos,Angela Wells,42,Female,1
47571,146,4,7479,2,2,1,5,Leales y Activos,Linda Hayes,23,Female,0
47572,26,3,8271,3,1,1,5,Leales y Activos,Anthony Williams,33,Male,0
47573,141,9,35971,2,3,3,8,Campeones / VIP,Emily Harrell,27,Male,0
47574,331,8,18818,1,3,3,7,Leales y Activos,Jennifer Cameron,61,Male,0
47575,11,4,9524,3,2,1,6,Leales y Activos,Aaron Chapman,58,Female,0
47576,138,4,8839,2,2,1,5,Leales y Activos,Philip Wright,25,Female,1
47577,1119,1,4365,1,1,1,3,Clientes Dormidos / En Riesgo,Joseph Tucker,36,Female,1
47578,104,10,31891,3,3,3,9,Campeones / VIP,Barbara Gaines,58,Female,0
47579,1,4,9582,3,2,1,6,Leales y Activos,Stanley Johnson,65,Male,0
47580,58,7,18467,3,3,3,9,Campeones / VIP,Amanda Scott,63,Male,0
47581,432,3,6079,1,1,1,3,Clientes Dormidos / En Riesgo,Nicholas Benson II,32,Male,0
47582,96,5,13552,3,2,2,7,Leales y Activos,Bradley Reid Jr.,67,Female,0
47583,91,5,15049,3,2,2,7,Leales y Activos,Joseph Graham,25,Female,1
47584,61,4,12900,3,2,2,7,Leales y Activos,Caleb Davis,65,Female,0
47585,180,3,5607,2,1,1,4,Clientes Dormidos / En Riesgo,Kathryn Snyder,21,Male,1
47586,376,6,11996,1,3,2,6,Leales y Activos,Patricia Collins,27,Male,0
47587,619,7,17653,1,3,3,7,Leales y Activos,Manuel Bowers,63,Female,0
47588,244,8,21693,2,3,3,8,Campeones / VIP,Randall Burgess,66,Male,0
47589,201,6,15703,2,3,2,7,Leales y Activos,Amy Jenkins,40,Male,0
47590,352,4,7810,1,2,1,4,Clientes Dormidos / En Riesgo,Robert Duarte,57,Female,0
47591,165,5,15729,2,2,2,6,Leales y Activos,Andrea Simmons,61,Male,0
47592,337,6,15958,1,3,2,6,Leales y Activos,Autumn Lynch,39,Female,1
47593,300,6,16478,1,3,3,7,Leales y Activos,Bradley Macias,54,Male,0
47594,281,6,16827,2,3,3,8,Campeones / VIP,Jeremy Munoz,66,Male,0
47595,328,5,17170,1,2,3,6,Leales y Activos,Richard Taylor,57,Male,0
47596,488,6,15446,1,3,2,6,Leales y Activos,Connie Jackson MD,20,Female,0
47597,100,8,22205,3,3,3,9,Campeones / VIP,Sylvia Collins,31,Female,0
47598,128,9,24735,2,3,3,8,Campeones / VIP,Joshua Simpson,67,Male,1
47599,370,3,8509,1,1,1,3,Clientes Dormidos / En Riesgo,James Martin,54,Male,1
47600,14,3,13789,3,1,2,6,Leales y Activos,Mrs. Angela Lawson,30,Male,1
47601,57,7,16414,3,3,3,9,Campeones / VIP,Jeffery Wang,36,Male,0
47602,97,6,15878,3,3,2,8,Campeones / VIP,Taylor Mendoza,38,Male,1
47603,166,4,10524,2,2,2,6,Leales y Activos,Amber Campbell,34,Female,0
47604,154,7,15473,2,3,2,7,Leales y Activos,Melissa Robertson,23,Female,0
47605,322,10,30047,1,3,3,7,Leales y Activos,James Stuart,68,Female,0
47606,503,5,17232,1,2,3,6,Leales y Activos,Taylor Ramirez,25,Female,0
47607,196,9,19776,2,3,3,8,Campeones / VIP,John Bryant,57,Male,0
47608,105,3,5144,3,1,1,5,Leales y Activos,Michael Miller,27,Female,1
47609,32,5,22034,3,2,3,8,Campeones / VIP,Ryan Dunn,67,Male,0
47610,137,2,2272,2,1,1,4,Clientes Dormidos / En Riesgo,Patrick Mcdaniel,36,Male,0
47611,138,6,15136,2,3,2,7,Leales y Activos,Casey Morales,57,Female,1
47612,32,3,9643,3,1,1,5,Leales y Activos,John Barrett MD,62,Female,0
47613,94,2,7384,3,1,1,5,Leales y Activos,Margaret Richards,42,Male,0
47614,43,3,9859,3,1,1,5,Leales y Activos,Eric Harris,22,Female,0
47615,360,1,3056,1,1,1,3,Clientes Dormidos / En Riesgo,Zachary Pierce,67,Male,0
47616,223,4,8132,2,2,1,5,Leales y Activos,Kenneth Moss,39,Male,0
47617,51,5,19337,3,2,3,8,Campeones / VIP,Susan Adams,30,Male,0
47618,21,5,10755,3,2,2,7,Leales y Activos,John Guzman DDS,63,Male,0
47619,261,5,12385,2,2,2,6,Leales y Activos,Tiffany Stein,48,Male,0
47620,44,5,13118,3,2,2,7,Leales y Activos,Whitney Hughes,58,Male,0
47621,201,6,13710,2,3,2,7,Leales y Activos,Rebekah Thomas,61,Female,0
47622,127,7,14260,2,3,2,7,Leales y Activos,James Garcia,33,Female,0
47623,766,5,15141,1,2,2,5,Leales y Activos,Anthony Valdez,56,Female,0
47624,526,2,7830,1,1,1,3,Clientes Dormidos / En Riesgo,Alexa Hart,53,Female,0
47625,98,9,25669,3,3,3,9,Campeones / VIP,Bridget Wilson,28,Female,0
47626,167,12,39180,2,3,3,8,Campeones / VIP,Cynthia Valdez,60,Male,0
47627,435,4,10261,1,2,2,5,Leales y Activos,Donald Mcguire,21,Female,0
47628,107,7,19490,3,3,3,9,Campeones / VIP,Kathy Conway,34,Male,0
47629,31,8,14713,3,3,2,8,Campeones / VIP,Justin Thomas,33,Male,0
47630,89,6,17631,3,3,3,9,Campeones / VIP,Brent Lester,58,Male,0
47631,156,3,4546,2,1,1,4,Clientes Dormidos / En Riesgo,Sarah Good,44,Female,0
47632,475,6,16117,1,3,2,6,Leales y Activos,Jeffrey Howard,62,Male,1
47633,1099,1,3623,1,1,1,3,Clientes Dormidos / En Riesgo,Christine Garcia,42,Male,1
47634,20,3,7092,3,1,1,5,Leales y Activos,Sandra Wiggins,58,Female,0
47635,125,4,17497,2,2,3,7,Leales y Activos,Nathan Brown,38,Female,0
47636,888,4,7137,1,2,1,4,Clientes Dormidos / En Riesgo,Michael Reyes,55,Male,0
47637,14,5,16765,3,2,3,8,Campeones / VIP,Jamie Rodriguez,63,Male,0
47638,562,5,13919,1,2,2,5,Leales y Activos,Cynthia Martin,55,Female,0
47639,175,6,17647,2,3,3,8,Campeones / VIP,Lisa Cobb,47,Female,0
47640,21,5,10041,3,2,1,6,Leales y Activos,Anne Fox,40,Female,1
47642,80,8,28003,3,3,3,9,Campeones / VIP,Susan Wolfe,42,Male,0
47643,258,6,10735,2,3,2,7,Leales y Activos,Crystal Wood,63,Male,0
47644,142,3,8819,2,1,1,4,Clientes Dormidos / En Riesgo,Carrie Thomas,60,Male,0
47645,650,4,16050,1,2,2,5,Leales y Activos,Austin Bell,59,Female,1
47646,760,4,15365,1,2,2,5,Leales y Activos,Ann Forbes,34,Female,0
47647,337,8,22432,1,3,3,7,Leales y Activos,Brian Wright,56,Female,0
47648,20,6,22554,3,3,3,9,Campeones / VIP,Patrick Green,25,Female,0
47649,572,2,7197,1,1,1,3,Clientes Dormidos / En Riesgo,Christopher Kim,23,Female,0
47650,262,4,11012,2,2,2,6,Leales y Activos,Christopher Wolfe,54,Male,0
47651,81,9,22933,3,3,3,9,Campeones / VIP,Lisa Thomas,37,Female,1
47652,50,6,5671,3,3,1,7,Leales y Activos,Michele Coleman,25,Female,0
47653,15,5,17485,3,2,3,8,Campeones / VIP,Theresa Robinson,69,Female,0
47654,681,2,6475,1,1,1,3,Clientes Dormidos / En Riesgo,Brandon Harvey,59,Female,0
47655,21,5,14698,3,2,2,7,Leales y Activos,Eugene Patel,50,Male,1
47656,23,5,12790,3,2,2,7,Leales y Activos,Mason Green,48,Male,0
47657,750,4,9404,1,2,1,4,Clientes Dormidos / En Riesgo,Julian Briggs,63,Male,0
47658,0,5,12165,3,2,2,7,Leales y Activos,Kristi Hensley,27,Male,0
47659,132,6,15297,2,3,2,7,Leales y Activos,Charles Williams,44,Male,0
47660,169,10,26849,2,3,3,8,Campeones / VIP,Robert Wheeler,45,Male,0
47661,289,7,21867,2,3,3,8,Campeones / VIP,Steven Morgan,30,Male,0
47662,249,2,4378,2,1,1,4,Clientes Dormidos / En Riesgo,Daniel Johnston,55,Female,0
47663,155,5,16571,2,2,3,7,Leales y Activos,Robert Lamb,70,Female,1
47664,222,5,16159,2,2,3,7,Leales y Activos,Peter Higgins,29,Male,0
47665,100,4,15538,3,2,2,7,Leales y Activos,Gregory King,38,Male,0
47666,436,2,4974,1,1,1,3,Clientes Dormidos / En Riesgo,James Gutierrez,47,Male,0
47667,253,5,13882,2,2,2,6,Leales y Activos,Gina Taylor,47,Male,1
47668,666,4,13055,1,2,2,5,Leales y Activos,Sarah House,70,Female,1
47669,59,5,12521,3,2,2,7,Leales y Activos,Michael Macdonald,27,Male,0
47670,575,4,13729,1,2,2,5,Leales y Activos,Brenda Tucker,26,Male,0
47671,591,3,9363,1,1,1,3,Clientes Dormidos / En Riesgo,Krystal Adams,66,Female,0
47672,323,3,9792,1,1,1,3,Clientes Dormidos / En Riesgo,Adrian Jones,56,Male,1
47673,22,5,14631,3,2,2,7,Leales y Activos,Amy Bell,22,Male,0
47674,36,7,16802,3,3,3,9,Campeones / VIP,Justin Pacheco,32,Female,0
47675,40,7,28805,3,3,3,9,Campeones / VIP,Donald Lewis,44,Female,1
47676,334,2,7441,1,1,1,3,Clientes Dormidos / En Riesgo,Joseph Vasquez,30,Female,0
47677,1210,1,3508,1,1,1,3,Clientes Dormidos / En Riesgo,Joshua Fox,34,Female,0
47678,25,11,25736,3,3,3,9,Campeones / VIP,George Hughes,44,Female,0
47679,306,6,16390,1,3,3,7,Leales y Activos,Michael Cain,32,Female,0
47680,898,2,1960,1,1,1,3,Clientes Dormidos / En Riesgo,Darryl Mejia,59,Female,1
47681,74,4,12076,3,2,2,7,Leales y Activos,Samuel Farmer,20,Female,0
47682,432,4,14965,1,2,2,5,Leales y Activos,Michelle York,24,Male,0
47683,364,4,8563,1,2,1,4,Clientes Dormidos / En Riesgo,Anthony Mcdonald,50,Female,0
47684,63,10,22365,3,3,3,9,Campeones / VIP,Megan Hess,52,Male,0
47685,13,6,15719,3,3,2,8,Campeones / VIP,Steven Russell,41,Female,0
47686,55,8,18220,3,3,3,9,Campeones / VIP,Joshua Lynch,28,Female,0
47687,41,5,11472,3,2,2,7,Leales y Activos,Austin Ryan,27,Male,0
47688,147,5,10392,2,2,2,6,Leales y Activos,James Rodriguez,58,Male,0
47689,137,6,16571,2,3,3,8,Campeones / VIP,Jennifer Campbell,28,Male,0
47690,120,5,15948,2,2,2,6,Leales y Activos,Antonio Ramirez,41,Male,0
47691,78,3,3642,3,1,1,5,Leales y Activos,Lori Harrell,38,Male,0
47692,171,9,23294,2,3,3,8,Campeones / VIP,Jerry Walker,59,Male,0
47693,107,5,10334,3,2,2,7,Leales y Activos,Nicholas Osborne,24,Female,0
47694,117,3,8937,2,1,1,4,Clientes Dormidos / En Riesgo,Whitney Turner,45,Female,0
47695,767,3,6475,1,1,1,3,Clientes Dormidos / En Riesgo,Shannon Rogers,18,Male,0
47696,43,9,25075,3,3,3,9,Campeones / VIP,Elizabeth Gross,30,Female,1
47697,506,4,14138,1,2,2,5,Leales y Activos,Ernest House,42,Female,1
47698,93,3,5177,3,1,1,5,Leales y Activos,Manuel Mitchell,34,Male,0
47699,719,2,2271,1,1,1,3,Clientes Dormidos / En Riesgo,Margaret Miranda,40,Female,0
47700,484,5,13695,1,2,2,5,Leales y Activos,Ashley Dunn,47,Male,0
47701,39,6,17092,3,3,3,9,Campeones / VIP,Isabel Austin,46,Female,0
47702,15,5,15063,3,2,2,7,Leales y Activos,John Coleman,47,Female,0
47703,134,4,15873,2,2,2,6,Leales y Activos,Michael English,24,Female,0
47704,479,4,9551,1,2,1,4,Clientes Dormidos / En Riesgo,Benjamin Taylor,45,Female,0
47705,5,2,6881,3,1,1,5,Leales y Activos,Karen Garcia,60,Female,1
47706,62,2,7001,3,1,1,5,Leales y Activos,Kendra Castillo,36,Male,0
47707,263,5,12951,2,2,2,6,Leales y Activos,Nathan Leach,37,Male,1
47708,8,6,11874,3,3,2,8,Campeones / VIP,Lisa Drake,68,Male,1
47709,69,4,15028,3,2,2,7,Leales y Activos,Christopher Murray,48,Female,0
47710,567,4,9488,1,2,1,4,Clientes Dormidos / En Riesgo,Amber Rodriguez,33,Female,0
47711,3,3,4891,3,1,1,5,Leales y Activos,Kyle Garcia,25,Female,0
47712,195,7,17530,2,3,3,8,Campeones / VIP,Corey Mason,50,Female,0
47713,226,4,11831,2,2,2,6,Leales y Activos,Kelly Fields,62,Male,1
47714,498,3,7308,1,1,1,3,Clientes Dormidos / En Riesgo,Allison Nguyen,66,Female,0
47715,69,5,12400,3,2,2,7,Leales y Activos,Jessica Payne,19,Female,0
47716,479,5,10570,1,2,2,5,Leales y Activos,Spencer Higgins,51,Male,0
47717,8,3,9507,3,1,1,5,Leales y Activos,Kimberly Powell,48,Female,1
47718,73,5,10921,3,2,2,7,Leales y Activos,Leslie Harris,41,Male,0
47719,749,4,13288,1,2,2,5,Leales y Activos,Mary Campbell,28,Male,0
47720,156,6,17806,2,3,3,8,Campeones / VIP,Lawrence Reynolds,24,Female,0
47721,438,3,11618,1,1,2,4,Clientes Dormidos / En Riesgo,Angelica Brady,67,Female,0
47722,247,6,18669,2,3,3,8,Campeones / VIP,Teresa Martin,24,Male,0
47723,138,2,3357,2,1,1,4,Clientes Dormidos / En Riesgo,Mark Peters,64,Female,0
47724,448,4,15721,1,2,2,5,Leales y Activos,Sarah Jackson,57,Female,0
47725,461,5,13051,1,2,2,5,Leales y Activos,Kristin Williams,19,Male,0
47726,26,8,21881,3,3,3,9,Campeones / VIP,Brent Welch,37,Male,0
47727,157,4,10408,2,2,2,6,Leales y Activos,Jennifer Davis,22,Male,0
47728,956,1,2528,1,1,1,3,Clientes Dormidos / En Riesgo,Dr. Jesse Jones,26,Female,1
47729,111,5,18007,2,2,3,7,Leales y Activos,Jessica Rodriguez,24,Male,0
47730,49,3,8913,3,1,1,5,Leales y Activos,Elizabeth Johnson,57,Female,0
47731,393,6,12532,1,3,2,6,Leales y Activos,Stephen Gonzalez,68,Male,0
47732,390,6,19067,1,3,3,7,Leales y Activos,Judith Cox,59,Female,0
47733,306,6,15905,1,3,2,6,Leales y Activos,Kelly Herman,41,Male,0
47734,382,4,13424,1,2,2,5,Leales y Activos,Dr. Julia Murphy,19,Male,1
47735,853,1,3490,1,1,1,3,Clientes Dormidos / En Riesgo,Heidi Richmond,36,Female,0
47736,265,3,7621,2,1,1,4,Clientes Dormidos / En Riesgo,Jacob Davis,45,Female,0
47737,81,9,13583,3,3,2,8,Campeones / VIP,John Sanders,36,Male,0
47738,431,4,12303,1,2,2,5,Leales y Activos,Taylor Pierce,26,Female,0
47739,68,4,8444,3,2,1,6,Leales y Activos,Lindsey Gilbert,54,Female,0
47740,277,6,16070,2,3,2,7,Leales y Activos,Lauren Combs,35,Female,1
47741,156,7,19217,2,3,3,8,Campeones / VIP,Carl Harmon,70,Female,0
47742,11,5,10548,3,2,2,7,Leales y Activos,James Roberts,64,Male,0
47743,18,5,14304,3,2,2,7,Leales y Activos,Christopher Hickman,26,Female,0
47744,21,8,15001,3,3,2,8,Campeones / VIP,Luis Miller,21,Male,0
47745,303,2,8802,1,1,1,3,Clientes Dormidos / En Riesgo,Troy Harrison,19,Male,0
47746,168,6,13770,2,3,2,7,Leales y Activos,Tyrone Hayes,53,Male,0
47747,12,7,21570,3,3,3,9,Campeones / VIP,Lauren Garcia,51,Female,0
47748,159,5,11977,2,2,2,6,Leales y Activos,Alexis Fowler,45,Male,0
47749,90,7,23533,3,3,3,9,Campeones / VIP,Jordan Blackburn,28,Female,0
47750,1,7,23902,3,3,3,9,Campeones / VIP,Hayley Lee DVM,61,Male,0
47751,186,8,20487,2,3,3,8,Campeones / VIP,Danielle Williams,29,Male,0
47752,74,7,18205,3,3,3,9,Campeones / VIP,Samantha Jackson,62,Male,0
47753,4,8,26630,3,3,3,9,Campeones / VIP,Jennifer Baker,54,Male,0
47754,446,5,15153,1,2,2,5,Leales y Activos,David Mitchell,61,Female,0
47755,186,7,17701,2,3,3,8,Campeones / VIP,Mary Richardson,69,Male,1
47756,161,5,7556,2,2,1,5,Leales y Activos,Emily Lin,52,Female,1
47757,254,5,16838,2,2,3,7,Leales y Activos,Gabrielle Hall,52,Male,0
47758,138,5,16915,2,2,3,7,Leales y Activos,Renee Chase,41,Female,0
47759,102,8,21057,3,3,3,9,Campeones / VIP,Randy Dixon,58,Male,0
47760,352,5,12107,1,2,2,5,Leales y Activos,Carrie Castillo,20,Female,0
47761,147,6,11037,2,3,2,7,Leales y Activos,Jessica Foster,68,Male,1
47762,13,6,20966,3,3,3,9,Campeones / VIP,Megan Wheeler,33,Female,1
47763,323,3,7563,1,1,1,3,Clientes Dormidos / En Riesgo,Thomas Perkins,30,Male,1
47764,84,6,14758,3,3,2,8,Campeones / VIP,Tina Decker,49,Female,0
47765,185,10,18653,2,3,3,8,Campeones / VIP,Andrew Kelley,44,Male,1
47766,46,4,12563,3,2,2,7,Leales y Activos,Holly Martinez,61,Female,0
47767,378,7,22504,1,3,3,7,Leales y Activos,Patrick Patterson,68,Male,0
47768,123,5,14584,2,2,2,6,Leales y Activos,John Berry,64,Female,0
47769,461,7,16363,1,3,3,7,Leales y Activos,Alexandra Brown,56,Male,0
47770,122,9,30083,2,3,3,8,Campeones / VIP,Jacob Moore,64,Male,0
47771,241,4,10451,2,2,2,6,Leales y Activos,Kathleen Brown,32,Male,0
47772,332,2,6362,1,1,1,3,Clientes Dormidos / En Riesgo,Dylan Molina,37,Male,1
47773,356,2,2654,1,1,1,3,Clientes Dormidos / En Riesgo,Diane Allen,60,Male,0
47774,606,2,2463,1,1,1,3,Clientes Dormidos / En Riesgo,Timothy Arnold,24,Female,0
47775,229,3,9295,2,1,1,4,Clientes Dormidos / En Riesgo,Jessica Lowe,31,Male,0
47776,498,5,16450,1,2,3,6,Leales y Activos,Tiffany Fox,21,Female,0
47777,145,7,17309,2,3,3,8,Campeones / VIP,David Patterson,31,Male,0
47778,1204,1,3768,1,1,1,3,Clientes Dormidos / En Riesgo,Mathew Haley,42,Male,1
47779,239,4,15090,2,2,2,6,Leales y Activos,Sharon Macias,62,Female,0
47780,183,7,21091,2,3,3,8,Campeones / VIP,Stephen Wright,56,Male,0
47781,154,6,15113,2,3,2,7,Leales y Activos,Leslie Fry,67,Male,0
47782,410,3,12357,1,1,2,4,Clientes Dormidos / En Riesgo,Bobby Gonzalez,66,Male,0
47783,18,3,9636,3,1,1,5,Leales y Activos,Victoria Miller,43,Male,0
47784,285,4,9584,2,2,1,5,Leales y Activos,Amanda Walker,52,Female,1
47785,354,4,15650,1,2,2,5,Leales y Activos,Jon Morse,27,Female,0
47786,305,4,11045,1,2,2,5,Leales y Activos,Kimberly Reilly,54,Male,1
47787,572,7,19107,1,3,3,7,Leales y Activos,Cynthia Whitaker,68,Female,0
47788,156,5,11157,2,2,2,6,Leales y Activos,Andrew Thomas,65,Male,0
47789,445,4,14912,1,2,2,5,Leales y Activos,Troy Ingram,65,Female,0
47790,321,3,7013,1,1,1,3,Clientes Dormidos / En Riesgo,Kara Nelson,26,Female,0
47791,288,5,14818,2,2,2,6,Leales y Activos,Patrick Leonard,50,Female,1
47792,547,5,12167,1,2,2,5,Leales y Activos,John Smith,25,Male,0
47793,45,6,24348,3,3,3,9,Campeones / VIP,Erin Buck,69,Male,0
47794,671,2,5370,1,1,1,3,Clientes Dormidos / En Riesgo,Natasha Hurley,38,Male,0
47795,262,4,5389,2,2,1,5,Leales y Activos,Kyle Ray,33,Male,1
47796,180,3,3160,2,1,1,4,Clientes Dormidos / En Riesgo,Mary Martin,40,Male,0
47797,380,2,7923,1,1,1,3,Clientes Dormidos / En Riesgo,David Mendoza,25,Female,1
47798,114,4,6837,2,2,1,5,Leales y Activos,Thomas Johnson,22,Male,0
47799,439,2,7741,1,1,1,3,Clientes Dormidos / En Riesgo,Bryan Mcintosh,70,Male,0
47800,412,6,18565,1,3,3,7,Leales y Activos,Jacqueline Summers,21,Male,1
47801,114,5,18027,2,2,3,7,Leales y Activos,Caitlin Willis,38,Male,0
47802,175,8,14658,2,3,2,7,Leales y Activos,Amanda Myers,42,Female,0
47803,94,7,24129,3,3,3,9,Campeones / VIP,Sarah Hutchinson,43,Female,0
47804,63,7,14871,3,3,2,8,Campeones / VIP,Dana Smith,44,Female,0
47805,163,4,11541,2,2,2,6,Leales y Activos,Brenda Bailey,57,Female,1
47806,399,3,7799,1,1,1,3,Clientes Dormidos / En Riesgo,Tyler Holmes,39,Male,0
47807,32,6,22541,3,3,3,9,Campeones / VIP,Brian Jordan,59,Female,0
47808,295,6,19620,1,3,3,7,Leales y Activos,John Cook,38,Male,0
47809,219,2,7070,2,1,1,4,Clientes Dormidos / En Riesgo,Erik Collins,59,Female,0
47810,21,5,13308,3,2,2,7,Leales y Activos,Casey Huang,54,Female,0
47811,2,8,25268,3,3,3,9,Campeones / VIP,Nancy Brown,51,Female,0
47812,187,10,27355,2,3,3,8,Campeones / VIP,Ethan Patel,45,Male,0
47813,124,6,19150,2,3,3,8,Campeones / VIP,Jennifer Berry,33,Male,0
47814,54,4,11517,3,2,2,7,Leales y Activos,Alexis Anderson,55,Male,0
47815,122,5,6330,2,2,1,5,Leales y Activos,Stacey Moody,47,Male,0
47816,50,6,16945,3,3,3,9,Campeones / VIP,Christian Martinez,22,Female,0
47817,506,4,13503,1,2,2,5,Leales y Activos,Mrs. Amy Bowen,44,Female,0
